sensor_id,packet_id,data,microstamp,device_microstamp
54,2,-1,1414276095062331,1414276095062331
54,2,2,1414276095062748,1414276095062748
54,2,-1,1414276095063164,1414276095063164
54,2,-1,1414276095063581,1414276095063581
54,2,-26,1414276095063998,1414276095063998
54,2,-34,1414276095064415,1414276095064415
54,2,-35,1414276095064832,1414276095064832
54,2,-25,1414276095065248,1414276095065248
54,2,2,1414276095065665,1414276095065665
54,2,3,1414276095066082,1414276095066082
54,2,7,1414276095066498,1414276095066498
54,2,5,1414276095066915,1414276095066915
54,2,-1,1414276095067332,1414276095067332
54,2,-5,1414276095067749,1414276095067749
54,2,-1,1414276095068166,1414276095068166
54,2,0,1414276095068582,1414276095068582
54,2,-1,1414276095068999,1414276095068999
54,2,-1,1414276095069416,1414276095069416
54,2,2,1414276095069832,1414276095069832
54,2,-1,1414276095070249,1414276095070249
54,2,-1,1414276095070666,1414276095070666
54,2,0,1414276095071083,1414276095071083
54,2,3,1414276095071500,1414276095071500
54,2,4,1414276095071916,1414276095071916
54,2,10,1414276095072333,1414276095072333
54,2,31,1414276095072750,1414276095072750
54,2,39,1414276095073166,1414276095073166
54,2,35,1414276095073583,1414276095073583
54,2,18,1414276095074000,1414276095074000
54,2,9,1414276095074417,1414276095074417
54,2,-1,1414276095074834,1414276095074834
54,2,-1,1414276095075250,1414276095075250
54,2,0,1414276095075667,1414276095075667
54,2,1,1414276095076084,1414276095076084
54,2,3,1414276095076500,1414276095076500
54,2,-1,1414276095076917,1414276095076917
54,2,-2,1414276095077334,1414276095077334
54,2,3,1414276095077751,1414276095077751
54,2,-5,1414276095078168,1414276095078168
