sensor_id,data,microstamp,device_microstamp
54,-2,1414275636580545,1414275636580545
54,2,1414275636580962,1414275636580962
54,1,1414275636581378,1414275636581378
54,5,1414275636581795,1414275636581795
54,2,1414275636582212,1414275636582212
54,1,1414275636582628,1414275636582628
54,12,1414275636583045,1414275636583045
54,15,1414275636583462,1414275636583462
54,7,1414275636583879,1414275636583879
54,3,1414275636584296,1414275636584296
54,8,1414275636584712,1414275636584712
54,5,1414275636585129,1414275636585129
54,-2,1414275636585546,1414275636585546
54,-3,1414275636585962,1414275636585962
54,4,1414275636586379,1414275636586379
54,1,1414275636586796,1414275636586796
54,5,1414275636587213,1414275636587213
54,-1,1414275636587630,1414275636587630
54,3,1414275636588046,1414275636588046
54,8,1414275636588463,1414275636588463
54,0,1414275636588880,1414275636588880
54,1,1414275636589296,1414275636589296
54,1,1414275636589713,1414275636589713
54,-2,1414275636590130,1414275636590130
54,5,1414275636590547,1414275636590547
54,3,1414275636590964,1414275636590964
54,-11,1414275636591380,1414275636591380
54,-21,1414275636591797,1414275636591797
54,0,1414275636592214,1414275636592214
54,8,1414275636592630,1414275636592630
54,-1,1414275636593047,1414275636593047
54,5,1414275636593464,1414275636593464
54,6,1414275636593881,1414275636593881
54,5,1414275636594298,1414275636594298
54,0,1414275636594714,1414275636594714
54,4,1414275636595131,1414275636595131
54,4,1414275636595548,1414275636595548
54,4,1414275636595964,1414275636595964
54,0,1414275636596381,1414275636596381
54,0,1414275636596798,1414275636596798
54,-5,1414275636597215,1414275636597215
54,3,1414275636597632,1414275636597632
54,0,1414275636598048,1414275636598048
54,7,1414275636598465,1414275636598465
54,-1,1414275636598882,1414275636598882
54,15,1414275636599298,1414275636599298
54,17,1414275636599715,1414275636599715
54,13,1414275636600132,1414275636600132
54,-1,1414275636600549,1414275636600549
54,1,1414275636600966,1414275636600966
54,0,1414275636601382,1414275636601382
54,0,1414275636601799,1414275636601799
54,-4,1414275636602216,1414275636602216
54,6,1414275636602632,1414275636602632
54,1,1414275636603049,1414275636603049
54,-2,1414275636603466,1414275636603466
54,6,1414275636603883,1414275636603883
